Diarienummer,Anordnare namn,Utbildningsnamn,Utbildningsområde,Belsut år 2020 april antal beviljade platser 2020,Beslut år 2020 april antal beviljade platser 2021,Beslut år 2020 Juli antal beviljade platser 2020,Beslut år 2021 antal beviljade platser 2021,Beslut år 2021 antal beviljade  platser 2022,Beslut år 2022 antal beviljade platser 2022,Beslut år 2022 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2024,Beslut år 2023 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser 2024,Beslut år 2024 antal beviljade platser start 2024,Beslut år 2024 antal beviljade start och avslut 2024,Beslut år 2024 antal beviljade start 2025,YH-poäng,Kommun,Län,FA-region,Antal kommuner,Antal län,Antal FA-regioner
MYH 2024/413,Hermods AB Stockholm,"Markbyggnad, anläggning och kalkylering - park och trädgård","Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/418,Hermods AB Stockholm,Specialiserad växtkompetens ,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/462,Hermods AB Göteborg,Klimatberäkningar mot klimatdeklaration ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/474,YH Akademin AB,Automation i livsmedelsbranschen,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,30,0,30,40,Jordbro,Stockholm,Stockholm,1,1,1
MYH 2024/521,Hermods AB Karlskrona,Psykisk ohälsa ,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,30,0,30,45,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2024/546,YH Akademin AB,Cirkulärt återbruk inom samhällsbyggnad,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,30,0,30,25,Globen,Stockholm,Stockholm,1,1,1
MYH 2024/547,YH Akademin AB,Hantering av miljötillståndsprocesser,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/568,Fastighetsakademin Sverige AB,Fastighetsautomation,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,Västra Frölunda,Västra Götaland,Göteborg,1,1,1
MYH 2024/569,Fastighetsakademin Sverige AB,Energioptimering och -effektivisering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,Västra Frölunda,Västra Götaland,Göteborg,1,1,1
MYH 2024/583,Sälj & Marknadshögskolan i Sverige AB,Influencer marketing,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/588,"Härryda kommun, Yrkeshögskolan i Mölnlycke",Systemhantering inom lön – förvaltning och drift ,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Mölnlycke,Västra Götaland,Göteborg,1,1,1
MYH 2024/604,Kunskapsgruppen Yrkeshögskola Sverige AB,Maskinsäkerhet och Maskinförordningen,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/608,Kunskapsgruppen Yrkeshögskola Sverige AB,Lagerstyrning - hållbarhet och AI,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,30,0,30,40,Jönköping,Jönköping,Jönköping,1,1,1
MYH 2024/627,Iterum Education AB,Pensioner och försäkringar på svensk arbetsmarknad,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,35,0,35,25,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/628,"Göteborgs Stad, Yrgo",English for the Legal Profession,Juridik,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/646,Sälj & Marknadshögskolan i Sverige AB,Destinationsutveckling i glesbygd,"Hotell, restaurang och turism",0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/727,Campus Nynäshamn,"Neuropsykiatriska funktionsvariationer för barn, unga och vuxna ",Pedagogik och undervisning,0,0,0,0,0,0,0,0,0,0,0,50,0,50,40,Nynäshamn,Stockholm,Stockholm,1,1,1
MYH 2024/728,Campus Nynäshamn,"Psykisk hälsa och suicidprevention för barn, unga och vuxna ",Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,50,0,50,40,Nynäshamn,Stockholm,Stockholm,1,1,1
MYH 2024/735,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Tillämpning av GIS för krisanalyser och samordning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,5
MYH 2024/742,YH Akademin AB,ESS - Energy/Battery Storage Systems,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/743,YH Akademin AB,Electric Propulsion Technologies+D728,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,30,0,30,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/744,YH Akademin AB,Electric Driveline,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,40,0,40,80,Trollhättan,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2024/751,YH Akademin AB,Automation och digitala verktyg i hållbar produktion,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/754,YH Akademin(Marknad),Annonsering i sociala medier,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,25,Helsingborg,Skåne,Malmö-Lund,1,1,1
MYH 2024/770,JAG Utbildning AB,Arbetsledning inom personlig assistans,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,30,0,30,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/780,Sälj & Marknadshögskolan i Sverige AB,Hållbar affärsutveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/792,KompetensUtvecklingsInstitutet Sverige AB,NPF och samsjuklighet hos vuxna,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/794,YH Akademin AB,Nordic and international MICE production,"Hotell, restaurang och turism",0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,Uppsala,Uppsala,Stockholm,1,1,1
MYH 2024/796,KompetensUtvecklingsInstitutet Sverige AB,Vård och omsorg vid demenssjukdom/kognitiv sjukdom,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,40,0,40,35,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/797,KompetensUtvecklingsInstitutet Sverige AB,Vårdhygien och vårdrelaterade infektioner,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,30,0,30,25,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/798,YH Akademin AB,Solcellsinstallation ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,25,0,45,Helsingborg,Skåne,Malmö-Lund,1,1,1
MYH 2024/800,MedLearn AB,Neuropsykiatriska funktionsnedsättningar i teori och praktik,Pedagogik och undervisning,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/801,MedLearn AB,Omvårdnad med transkulturellt perspektiv för yrkesverksamma inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,40,0,65,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/802,MedLearn AB,"Oral radiologi, fototeknik och scanning",Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,Karlstad,Värmland,Karlstad,1,1,1
MYH 2024/803,MedLearn AB,Ortodonti och bettfysiologi,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/804,MedLearn AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Umeå,Västerbotten,Umeå,1,1,1
MYH 2024/805,KompetensUtvecklingsInstitutet Sverige AB,Språkutveckling inriktning barn ,Pedagogik och undervisning,0,0,0,0,0,0,0,0,0,0,0,0,35,0,45,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/807,MedLearn AB,"Vårdpedagogik, kommunikation och etik",Pedagogik och undervisning,0,0,0,0,0,0,0,0,0,0,0,0,35,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/808,MedLearn AB,Välfärdsteknik och AI inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,35,0,35,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/810,Iris Hadar AB,"Arbetsmiljö, ergonomi och säkerhet inom hästnäringen","Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,0,0,35,0,55,Luleå,Norrbotten,Luleå,1,1,1
MYH 2024/813,KompetensUtvecklingsInstitutet Sverige AB,"Psykisk ohälsa, suicid och suicidprevention",Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/815,KompetensUtvecklingsInstitutet Sverige AB,Implementering av välfärdsteknik inom vård och omsorg ,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,40,0,40,35,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/817,KompetensUtvecklingsInstitutet Sverige AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/818,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,IT-säkerhet hybrida tjänster,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,22,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/819,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,IT-Säkerhet Microsoft Azure,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,22,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/822,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos äldre,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,35,0,35,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/826,"Kunskapsförbundet Väst, Vuxenutbildningen",Symtomlindring och vård i livets slut,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,Vänersborg,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2024/827,YH Akademin AB,Konceptutveckling inom kultursektorn,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,25,0,75,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/833,EC Utbildning AB Göteborg,Tillgänlighet enligt EAA,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/834,EC Utbildning AB Stockholm,Tillgänlighet enligt EAA,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/835,EC Utbildning AB Göteborg,Testning för utvecklare,Data/IT,0,0,0,0,0,0,0,0,0,0,0,35,0,35,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/836,EC Utbildning AB Malmö,Testautomatisering med Continuous Integration,Data/IT,0,0,0,0,0,0,0,0,0,0,0,35,0,35,40,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/837,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos barn och unga,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,30,0,30,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/838,EC Utbildning AB Stockholm,Nätverkssäkerhet,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/839,EC Utbildning AB Göteborg,Nätverkssäkerhet,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/842,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Arbetsledarutbildning för sågverks och pappersindustrin,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,50,0,50,60,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2024/843,Stiftelsen Capellagården,Förvaltning av kulturhistoriskt värdefulla trädgårdsanläggningar,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,0,0,0,18,95,Färjestaden,Kalmar,Kalmar,1,1,1
MYH 2024/846,Tekniska Högskolan i Jönköping AB,Design för additiv tillverkning,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,Värnamo,Jönköping,Värnamo,1,1,1
MYH 2024/847,KompetensUtvecklingsInstitutet Sverige AB,NPF inriktning barn och unga,Pedagogik och undervisning,0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/854,YH Akademin AB,KMA-ansvar inom bygg,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/857,Kunskapsgruppen Yrkeshögskola Sverige AB,Akustik inom samhällsbyggnad,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,30,0,30,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/866,IHM Business School AB Göteborg,Medieplanering inom mixed media,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/869,IHM Business School AB Göteborg,Datamodellering & BI-plattformar,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/871,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design - CLO3D,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,30,0,30,50,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/873,Malmö Tillskärarakademi AB,"Mönsterkonstruktion/design - CLO3D, fördjupning ",Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/874,Stiftelsen Stockholms Tekniska Institut,AI och Prompt Design för UX/UI-designers,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,50,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/875,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design CLO3D - visualisering/animering/rendering,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/876,Stiftelsen Stockholms Tekniska Institut,Järnvägsprojektering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,35,0,35,50,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/877,Stiftelsen Stockholms Tekniska Institut,Hybridutveckling med Flutter,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,50,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/879,Stiftelsen Stockholms Tekniska Institut,IAM - Identity and Access Management ,Data/IT,0,0,0,0,0,0,0,0,0,0,0,50,0,50,70,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/881,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Samordning inom skolsäkerhetsarbetet,Säkerhetstjänster,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/883,IHM Business School AB Göteborg,Affärsstödjande hållbarhetsanalys,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,60,0,60,40,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/884,IHM Business School AB Göteborg,Cirkulär affärsutveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,60,0,60,60,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/885,IHM Business School AB Göteborg,Digital & Social Selling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/886,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom HR,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,50,0,50,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/887,IT-Högskolan Stockholm AB,Webbutveckling med React,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/889,IHM Business School AB Göteborg,E-Commerce B2B,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/890,IHM Business School AB Göteborg,E-Commerce Supply & Demand Chain,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/891,IHM Business School AB Göteborg,Hållbarhetsdriven kommunikation B2C,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/895,IHM Business School AB Göteborg,Innovation och hållbar omställning,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/897,IHM Business School AB Göteborg,Marketplace E-commerce,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,45,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/899,IHM Business School AB Göteborg,Social Commerce,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,45,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/900,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/901,IHM Business School AB Göteborg,Datadriven HR,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/902,IHM Business School AB Göteborg,CRM Customer Relationship Management,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/903,IHM Business School AB Göteborg,AI-driven hållbarhetsutveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/904,IHM Business School AB Göteborg,Dataanalys och kundupplevelse inom handel,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/905,YH Akademin AB,Arbetsrätt för chefer och ledare,Juridik,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/908,IHM Business School AB Göteborg,Datadriven affärs- och verksamhetsutveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,45,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/909,YH Akademin AB,Cloud Native Computing,Data/IT,0,0,0,0,0,0,0,0,0,0,0,30,0,30,60,Sundsvall,Västernorrland,Sundsvall,1,1,1
MYH 2024/910,IHM Business School AB Göteborg,Martech & Demand Generation,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,60,0,60,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/911,YH Akademin AB,Digital station – IEC 61850,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,25,0,45,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/912,IHM Business School AB Göteborg,Customer Experience Management,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,70,0,70,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/913,YH Akademin AB,Grön vätgas - tillämpning och utveckling,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,30,0,60,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,1,1
MYH 2024/914,YH Akademin AB,Power grids - smarta elnät,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,35,0,35,75,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/915,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom redovisning,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/917,IHM Business School AB Göteborg,Data Storytelling & Visualization,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,70,0,70,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/918,YH Akademin AB,Kvalitetsutveckling hållbara fordonsverkstäder,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,25,0,25,50,Västerås,Västmanland,Västerås,1,1,1
MYH 2024/919,YH Akademin AB,Säkerhetsansvarig för fordonsverkstäder,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,30,0,60,Örebro,Örebro,Örebro,1,1,1
MYH 2024/928,IT-Högskolan Sverige AB,Molnutveckling med Azure,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/939,IHM Business School AB Göteborg,Datadriven försäljning & AI,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,40,0,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/940,East Sweden Business School AB,Inköp av tekniska anläggningar och utrustning för energi- och industriändamål,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2024/941,East Sweden Business School AB,Digitala tvillingar inom samhällsbyggnad och fastighetsbranschen ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2024/944,AGSTU AB,Högnivåsyntes med C för FPGA,Data/IT,0,0,0,0,0,0,0,0,0,0,0,10,0,10,30,Västerås,Västmanland,Västerås,1,1,1
MYH 2024/945,Grit Academy,Agil projektledning,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/947,East Sweden Business School AB,"Arbetsrätt, arbetsmiljö och säkerhet för arbetsledare inom bygg- och anläggningsbranschen",Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2024/954,East Sweden Business School AB,Markexploatering och fördjupad entreprenadjuridik,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2024/957,ALEA Kompetenshöjning AB,"Lågenergihus, effektivisering och hållbarhet",Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,30,0,30,70,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/967,INSU AB,Installationssamordning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,0,35,95,Nyköping,Södermanland,Nyköping-Oxelösund,1,1,1
MYH 2024/969,Hyper Island Program AB - Karlskrona,UX Design,Data/IT,0,0,0,0,0,0,0,0,0,0,0,55,0,55,80,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2024/970,INSU AB,Ventilationsinjustering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,0,35,80,Katrineholm,Södermanland,Eskilstuna,1,1,1
MYH 2024/971,Stiftelsen Stockholms Tekniska Institut,Cybersäkerhet ,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/972,Företagsuniversitetet AB,Säkerhetsskyddad upphandling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,60,0,60,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/973,IHM Business School AB Göteborg,Datadriven innehållsstrategi,Journalistik och information,0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/974,Företagsuniversitetet AB,Säkerhetsskyddssamordning,Säkerhetstjänster,0,0,0,0,0,0,0,0,0,0,0,0,80,0,70,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/975,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Arbetsflöden i FME med fokus på GIS,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,Gävle,Gävleborg,Gävle,1,1,1
